,date,tweet,hashtags
928,2020-03-29 23:08:00,on day 5 in lockdown her life does depend on it!,[]
929,2020-03-29 23:07:58,"Managing to get through the lockdown, well, you?:)",[]
930,2020-03-29 23:07:44,Nice you your eyes & smile love you dear.. 😍 take care... Lockdown,[]
931,2020-03-29 23:07:36,So when will Uk will go for full lockdown? For sure US is not going?,[]
932,2020-03-29 23:07:20,"Due to the current situation of #lockdown if the grocery trader is selling goods to the citizens of Maharashtra at a price higher than the original price of the goods, the citizens can complain to the Government of #Maharashtra at 8130009809. जागरूक रहें, सुरक्षित रहें! pic.twitter.com/4kc72CH9bX","['#lockdown', '#maharashtra']"
933,2020-03-29 23:07:17,"#lockdown Naturalist's Diary entry 

Last night, our househelp came running to me and told me in front of my mother that all leaves from my kadipatta plant outside the house had disappeared!

For my mother, it was…  https://www.instagram.com/p/B-U4DFCgZvp/?igshid=1dk7hc9i0g748 …",['#lockdown']
934,2020-03-29 23:07:01,"Implement lockdown restrictions rigorously: Cabinet Secretary to States/UTs

#JAMMU: Cabinet Secretary, Rajiv Gauba today asked all States/UTs to rigorously implement lockdown restrictions to contain the community transmission of coronavirus pandemic.
@JKGovt1 pic.twitter.com/mkTS7XmcHk",['#jammu']
935,2020-03-29 23:06:46,"#Lockdown in #Nepal due to #COVID19 has been extended till 7th April, the decision was taken in the cabinet meeting held today. Earlier, the lockdown was set to end on 31st March.  pic.twitter.com/B4Ny2Kbd6x","['#lockdown', '#nepal', '#covid19']"
936,2020-03-29 23:06:44,"We are leaving no stone unturned to make sure you have ALL the educational resources you need to keep your learning afloat during #lockdown.

What are you waiting for, explore @SWAYAMMHRD now:  https://swayam.gov.in/ 
#COVID2019
#Lockdown21 https://twitter.com/HRDMinistry/status/1244251648223891458 …","['#lockdown', '#covid2019', '#lockdown21']"
937,2020-03-29 23:06:27,"To
All the Chairman, MLAs & Parliament Members,

In case you need any “ration” during this lockdown period, please feel free to contact the #public at large.

People shall help you🙏
#COVID2019india
#LockdownQuestions","['#public', '#covid2019india', '#lockdownquestions']"
938,2020-03-29 23:05:58,"To the Cyber Cell, Cuttack.
Today I got a call from 8426097402, he told to me, he want to donate sum rupees for Corona lockdown. And he want to my account details like OTP Number. But I have not given. I think, he is fraud. Do the necessary action earliest before he chit anyone.",[]
939,2020-03-29 23:05:31,"I am asking this question every day in last 4 days, how the poor will survive and how the stray animals will survive. I am not against #Lockdown. #India Stares at Starvation. @PMOIndia @nsitharaman swift action could help them | The Quint  https://youtu.be/sjsc1XVwWhc  via @YouTube","['#lockdown', '#india']"
940,2020-03-29 23:05:29,"Regulate milk supply not restrict,Milk best source of protein & Calcium,protein required for immune system #Indore total lockdown @comindore @IndoreCollector @CMMadhyaPradesh @PMOIndia @OfficeOfKNath @ChouhanShivraj @RahulGandhi @News18MP @ZeeMPCG @ndtv @PTI_News @IndianExpress pic.twitter.com/BkPVewik67",['#indore']
941,2020-03-29 23:05:19,"Shouldnt their possible plight been considered and planned before announcing a complete lockdown within few hours. The images over the last few days from Delhi and Rajasthan have been heartwrenching, to say the least, Sir.",[]
942,2020-03-29 23:05:09,"Thanks for the support Craig - we hope to inspire more people to stay active while we are all at #lockdown and #StayHomeStaySafe @collinallin the support from our community was absolutely amazing, from neighbors to @Spinneys_Dubai who sent us a surprise hamper!  https://twitter.com/craigcorte/status/1243519220874383364 … pic.twitter.com/eeuhEpzRuQ","['#lockdown', '#stayhomestaysafe']"
943,2020-03-29 23:04:59,CMs were doing their jobs pretty well .. what was the need to jump the gun -declare nationwide lockdown .. little time to react..don’t even know if he spoke with CMs.. in Maharashtra state buses / locals were off state was in lockdown.. as usual he wants all the limelight .!!,[]
944,2020-03-29 23:04:54,"Ye oss ny Without any planning ky Lockdown start kia India main , aur Conditions bhot Kharab ho gyn , thats why Moodi Ji ny Maafi Mangi to Whole Indian Nation",[]
945,2020-03-29 23:04:36,If there was a statergy and earlier warning - the lockdown wouldn’t happen for a month. Large exodus of people from one state to another . Blocking of highways. Wiping out the shops and ATMs would been uncontrolled . It’s ok to handle now even if the exodus is about a crore.,[]
946,2020-03-29 23:04:10,"A full grown Royal Bengal Tiger in my TV room!

Or is the #Lockdown  making me see things?  😱  pic.twitter.com/qa0MvTWs8F",['#lockdown']
947,2020-03-29 23:04:07,"Thanks for the feature - we hope to inspire more people to stay active while we are all at #lockdown and #StayHomeStaySafe @collinallin the support from our community was absolutely amazing, from neighbors to @Spinneys_Dubai who sent us a surprise hamper!  https://twitter.com/PeninsulaQatar/status/1244275321056235521 … pic.twitter.com/6Ee1OvuruX","['#lockdown', '#stayhomestaysafe']"
948,2020-03-29 23:03:43,"Thanks for the feature - we hope to inspire more people to stay active while we are all at #lockdown and #StayHomeStaySafe @collinallin the support from our community was absolutely amazing, from neighbors to @Spinneys_Dubai who sent us a surprise hamper!  https://twitter.com/arabnewspk/status/1243787570896441344 … pic.twitter.com/qppCaHzF9G","['#lockdown', '#stayhomestaysafe']"
949,2020-03-29 23:03:40,"Even after complete #lockdown by #PM, why Chini Mills in UP still running. Are we waiting for spread of this #pandemic in those factories too so that it can also spread to 500-600 families residing in colonies of almost every Chini Mill?!
@CMOfficeUP @myogiadityanath @PMOIndia","['#lockdown', '#pm', '#pandemic']"
950,2020-03-29 23:03:39,"@KapilSharmaK9 Kapil paaji, God bless you and your family. Stay safe in these uncertain times. We will need your laughter doses further more after this pandemic. Also share some tips for time pass during lockdown period. Love you brother.",[]
951,2020-03-29 23:03:33,"To late resign if u can't handle the situation 
Go see in d morning & late night how ppl violating #lockdown in #Maharashtra
@CMOMaharashtra @OfficeofUT pic.twitter.com/cV9vvR5yLI","['#lockdown', '#maharashtra']"
952,2020-03-29 23:03:21,When employees return after lockdown 😂😂  pic.twitter.com/8eQZJmW97V,[]
953,2020-03-29 23:03:11,"30/03/2020
Because of the current situation of lockdown due to the #coronavirus, Shah ganj graveyard will remain closed on the occasion of Shab-e-barat.
@NitishKumar @IPRD_Bihar @yadavtejashwi @DrMadanMohanJha @ABPNews @AzadJauhar10 @AsfarAhmadBPCC @e_ejazz @pappuyadavjapl pic.twitter.com/M9g6AmVQO8",['#coronavirus']
954,2020-03-29 23:03:00,RESPECT Them Please 🙏 Stay at Home For Sake of YOUR FAMILIES & THEIR FAMILIES Please 😇 #COVID19Pakistan #CoronaUpdate #lockdown #stopSocialDistance #StayAtHomeAndStaySafe #Quarantine #Covid_19 #CoronaInPakistan #PMCareFund https://twitter.com/PakPMO/status/1244307033450569734 …,"['#covid19pakistan', '#coronaupdate', '#lockdown', '#stopsocialdistance', '#stayathomeandstaysafe', '#quarantine', '#covid_19', '#coronainpakistan', '#pmcarefund']"
955,2020-03-29 23:02:57,"Lockdown till 30th April?? 

😑😶 
may be seeing this people out side... Sure things ll be out of control  😫
#CODVID19",['#codvid19']
956,2020-03-29 23:02:28,"#Day7 lockdown
Nearly 150 Vegetable's pcktes distrusted in ward no 26 by counsceller and youth. If any one need of ration , vegtbles, etc. Any help plzz feel free to contact. 9966467468. 9398904690. Thnk u.
@li3qyTkKi7NEypo 
@mdjunaidshareef pic.twitter.com/C3EpXgWBQ3",['#day7']
957,2020-03-29 23:02:10,"@eyehinakhan The sketch is stimulating , it is communicate more than a thousand words and stories rather. #lockdown #StayHomeSaveLives @narendramodi @PMOIndia @PinkvillaTelly @tellychakkar pic.twitter.com/qnPqehegZP","['#lockdown', '#stayhomesavelives']"
958,2020-03-29 23:01:42,"Movie suggestion please @PratimDGupta 
What do you suggest watching in this lockdown situation?",[]
959,2020-03-29 23:01:38,"Sudden & Unprecedented Enforcements is what defines "" MODI GOVT."" without giving Prior Intimation, he initially enforced Notebandi & nw Lockdown.Without realising The Aftermath it'l hve on General Public??",[]
960,2020-03-29 23:01:38,"@PMOIndia 
Resp. PM. Request to put a halt in repayment of loans and liabilities to Banks amidst lockdown. No work no earnings where would we repay loans and liabilities.",[]
961,2020-03-29 23:01:23,Your crush 🌹During 😂 curfew lockdown 🦠  pic.twitter.com/Y4EtUVM9BG,[]
962,2020-03-29 23:01:22,India suspends officials over migrant crisis erupting out of #Lockdown imposed to curb spread of #COVID  https://twitter.com/sidhant/status/1244313782156816384 … pic.twitter.com/a0FbD7AGtE,"['#lockdown', '#covid']"
963,2020-03-29 23:01:04,"Mam,you also know who brought corona to maharashtra and which community didn't follow lockdown , social distancing etc. The problem is spiral of community has set in MHA. Gift of joining  NCP and INC.",[]
964,2020-03-29 23:00:59,"The expectation might have been that Fear and apprehension of falling sick would Bea sufficient
Deterrent to Prevent their Non compliance with the Lockdown.",[]
965,2020-03-29 23:00:46,My Pledge of Lockdown 🏘️✨🗝️📋🗞️@PMOIndia #PMCaresFunds #COVID2019india #StayHome #IndiaFightsCorona pic.twitter.com/qLKEUoLpo5,"['#pmcaresfunds', '#covid2019india', '#stayhome', '#indiafightscorona']"
966,2020-03-29 23:00:43,We launched one on behaviour of scavengers during the lockdown #bonkerscavengers,['#bonkerscavengers']
967,2020-03-29 23:00:25,"No action taken till date. I couldn't understand the which kind of lockdown is this? No one taking this seriously. No support by Delhi Govt /Delhi police.
 @AmitShah @ArvindKejriwal @msisodia @DelhiPolice https://twitter.com/Anurag135781/status/1242855623936462848 …",[]
968,2020-03-29 23:00:04,"Dear @DelhiPolice 
My friend of mine is trapped due to lockdown in Bhajanpura, Delhi for the last one week. His mother's health is poor. He wants to come to Rampur in his private vehicle, please help him immediately.... 
@ArvindKejriwal Sir please help me immediately pic.twitter.com/oRpDR3UkZy",[]
969,2020-03-29 22:58:54,"So far we are helping 10 families everyday since the lockdown. But this is not enough. There are thousands of family who are hungry from days and need to fed.

Itz a request to raise funds so that wth ur support we can serve them better...
(Regards) keep hope alive foundation",[]
970,2020-03-29 22:58:54,Wonderful day for us yesterday - my first ever marathon & to do it while under #lockdown in Dubai - beautiful family memories made forever! #Covid_19 #stayhome @collinallin @DXBMediaOffice  https://twitter.com/thenews_intl/status/1243636409610584065 … pic.twitter.com/N5lYEuw3lu,"['#lockdown', '#covid_19', '#stayhome']"
971,2020-03-29 22:57:46,"Good evng🙏🏻
Now we are taking it as a holiday with my brothers and my younger bro’s daughter.Nd bcoz of the lockdown I'm exercising at home,we don't have gym equipment so we're doing it with a few pieces of stone, And I am reading books and learning guitar classes through YouTube",[]
972,2020-03-29 22:57:35,"कुदरती खाना 
essential commodity

Today's menu 
#cookingtime
#lockdown
#stayhomeindia
#QuarantineLife
#Covid_19
#COVID2019india pic.twitter.com/nAG4wwGl3c","['#cookingtime', '#lockdown', '#stayhomeindia', '#quarantinelife', '#covid_19', '#covid2019india']"
973,2020-03-29 22:57:09,Right now lockdown. I have been there enroute my hubby’s ancestral village Bugani,[]
974,2020-03-29 22:56:33,Ha ha ha too candid admission though it is forwarding a message to share a right message in this hour of global crisis to show case how important it is to follow #lockdown that too through eye catching Ramayana.  https://twitter.com/dear_sangeeta/status/1244311060309594117 …,['#lockdown']
975,2020-03-29 22:56:05,"#batatavada #vada #madebyme #covid_19 #selfquarantine #lockdown #impact #clickozone #insta #instagram #instapicture #instamood @ Godhbunder road, kavesar, Thane  https://www.instagram.com/p/B-U2w6zFrcZ/?igshid=155aq1uqu2ml0 …","['#batatavada', '#vada', '#madebyme', '#covid_19', '#selfquarantine', '#lockdown', '#impact', '#clickozone', '#insta', '#instagram', '#instapicture', '#instamood']"
976,2020-03-29 22:55:31,"V urge Modi Govt, to ease tge Apprehensions  of General Public, v r economically ravaged in this lockdown transition , & r Nortowing Money from Friends, Relatives to Sustain our Livelihood for the Forthcoming days",[]
977,2020-03-29 22:55:30,Haha lockdown hai 😂,[]
978,2020-03-29 22:55:24,"Day5.
Morning scenes during lockdown.
.
Look closely, the roads are finally taken by those who are also part of this world but are hugely neglected by us. 
Birds chirping, dolphins…  https://www.instagram.com/p/B-U2ryAAI1wEIMXIlBYgNqQFRvHlyqFIbOZFcE0/?igshid=t6mt16edqm5t …",[]
979,2020-03-29 22:55:09,We did it 😌🔥😇 my first ever marathon & Running it on a balcony during #COVID19 lockdown in #Dubai certainly a special and unforgettable experience!  https://twitter.com/ewnupdates/status/1243637304175915008 … pic.twitter.com/dMPZeXnB94,"['#covid19', '#dubai']"
980,2020-03-29 22:55:09,"I am very thankful to our dear Prime Minister,Narendra Modi ji for the lockdown at the right time.I have a request that make this lockdown more harsh and strict.Also I am very thankful to all the nurses , doctors , sweepers etc. who are working in this process. 
Harish Khandelwal",[]
981,2020-03-29 22:54:55,"After Ramayana,We want Shaktiman to be telecasted during this lockdown period.

Request for a 90's kid🙏 @narendramodi @DDNational pic.twitter.com/5cBrrhvKJS",[]
982,2020-03-29 22:54:01,"We want mirzapur season 2 
#we_want_Mirzapur2
#lockdown #CoronaUpdate
#COVID2019india #SatyHomeStaySafe #amezonprime @krnx @alifazal9 @divyenndu @awscloud @TripathiiPankaj","['#we_want_mirzapur2', '#lockdown', '#coronaupdate', '#covid2019india', '#satyhomestaysafe', '#amezonprime']"
983,2020-03-29 22:53:42,#cji #supremecourtofindia please help me to get back to India. I was tested in Abu Dhabi for Covid and I got negative but I am not able to come to India due to the lockdown please help me to join me with my family. @ysjagan @KTRTRS @IndembAbuDhabi @PMOIndia @MEAIndia https://twitter.com/AjaykiranD/status/1244259255064158210 …,"['#cji', '#supremecourtofindia']"
984,2020-03-29 22:53:27,I am stuck in Haryana during lockdown please please please please please please please please help me Yogi gi,[]
985,2020-03-29 22:53:04,"Okay now hotel and apartments lockdown but, night shift still go duty, and they told to me bring all my  items, because i'll not back to apartment, so lets start packing my bag.",[]
986,2020-03-29 22:52:21,"Distribution of hot cooked meals to homeless, beggars and migrated labour by khariar NAC during lockdown period. #fightagainstcorona @HUDDeptOdisha @MoSarakaar @SSEPD2 @districtnuapada @NAdministration @NacKhariar pic.twitter.com/aBpLjcdNIF",['#fightagainstcorona']
987,2020-03-29 22:52:12,"@PMOIndia This 21days home stay or lockdown is good for our citizens, but are they performing strict quarantine, NO , now it is time to call for EMERGENCY TO WHOLE INDIA , then only you can control this deadly pandemic , save us from early death, please do it quickly no time left",[]
988,2020-03-29 22:51:55,I have not watched Harry Potter series ever. This lockdown potter is happening.,[]
989,2020-03-29 22:51:54,"@PMOIndia This 21days home stay or lockdown is good for our citizens, but are they performing strict quarantine, NO , now it is time to call for EMERGENCY TO WHOLE INDIA , then only you can control this deadly pandemic , save us from early death, please do it quickly no time left",[]
990,2020-03-29 22:51:41,Are you yet to come to terms with this lockdown thing or have you just accepted this new life and coping along?,[]
991,2020-03-29 22:51:29,"@PMOIndia This 21days home stay or lockdown is good for our citizens, but are they performing strict quarantine, NO , now it is time to call for EMERGENCY TO WHOLE INDIA , then only you can control this deadly pandemic , save us from early death, please do it quickly no time left",[]
992,2020-03-29 22:51:01,"In that case, authorities must do in the night after impose the complete lockdown like 8 pm to 5 am.",[]
993,2020-03-29 22:50:47,"@PIBHomeAffairs @PMOIndia This 21days home stay or lockdown is good for our citizens, but are they performing strict quarantine, NO , now it is time to call for EMERGENCY TO WHOLE INDIA , then only you can control this deadly pandemic , save us from early death, please do it",[]
994,2020-03-29 22:50:23,"I supposed to read this novel now   ""Hundred years of Solitude"" by Gabriel Garcia marquez
I have read many of his short stories but never a novel. 

This is the most suggested novel during this lockdown situation!!",[]
995,2020-03-29 22:50:19,"Lockdown Day 05, and nothing to complain about!
#freshair #clearsky #planetishealing @ New Delhi  https://www.instagram.com/p/B-U2GqCJQTQ/?igshid=10h128c9ydh62 …","['#freshair', '#clearsky', '#planetishealing']"
996,2020-03-29 22:50:06,"They are homeless workers /daily wages workers ;  starving for food & don't even have shelters to stay; they wanna get back to their native place

Government had  to be think about this before this lockdown decision
Its high time!!!",[]
997,2020-03-29 22:49:53,"People who wanted to fail #lockdown via #DelhiExodus will repent, for 2 reasons.. 

1. #ChinaVırus is in initial stage in Delhi (not much cases). 

2. Human to human transmission of this virus is very slow in India.

This is my evaluation. God bless India.

#IndiaFightsCornona","['#lockdown', '#delhiexodus', '#chinavırus', '#indiafightscornona']"
998,2020-03-29 22:48:48,#hope #lockdown #lazygardener @ DLF The Primus  https://www.instagram.com/p/B-U17uWnZOJ/?igshid=1f8hquj53irrx …,"['#hope', '#lockdown', '#lazygardener']"
999,2020-03-29 22:48:03,Less because of lockdown 😭😭,[]
1000,2020-03-29 22:47:05,"Landlords cannot ask for rent for lockdown period from workers living in rented accommodation, cannot ask them to vacate: MHA #Mumbaikars #MumbaiLockdown #Maharashtra #Home #Accomodation #rent #Coronaindia","['#mumbaikars', '#mumbailockdown', '#maharashtra', '#home', '#accomodation', '#rent', '#coronaindia']"
1001,2020-03-29 22:47:02,Stay Home 🏠 Stay Safe.. #StayHomeSaveLives #cookinginquarantine #foodie #lockdown #IndiaFightsCorona #MumbaiLockdown #foodie @manishaajtak @pankajcreates @saurabhv99 @mustafashk @mangeshambre @ppaajtak pic.twitter.com/LVALzKUaot,"['#stayhomesavelives', '#cookinginquarantine', '#foodie', '#lockdown', '#indiafightscorona', '#mumbailockdown', '#foodie']"
1002,2020-03-29 22:47:00,"People don't understand #lockdown 
Already mumbai has reached nearing 100cases of #covid19 still these people can't take #21daysLockdownIndia seriously.
Glimpse of video. People are on night walks & cycling, playing badminton.
@Navimumpolice
@CMOMaharashtra
@sudhirchaudhary pic.twitter.com/LhqSnnJeoN – at Ulwe","['#lockdown', '#covid19', '#21dayslockdownindia']"
1003,2020-03-29 22:46:41,"Reprehensible Act. Some r dying of ;
A) Pandemic b) Starvation, bcz of lockdown c) Otgers r dying, bcz tgey cnt contain the Deadly Contagious Disease",[]
1004,2020-03-29 22:46:07,"I hope it isn't the actual router...can you imagine trying to get BT out at the moment?
""Yes, Sir, we have a slot at twenty twenty-two...""
Twenty past eight. Excellent. I'll be in. Lockdown and all that.
""No, Sir. The *year* twenty twenty-two...""",[]
1005,2020-03-29 22:45:55,"@PMOIndia @narendramodi It’s all abt show biz. wherein police acts only 4 visibility doing Aartis 4 Lockdown violators or presenting roses; not only in Delhi but across, maybe seniors aspire for medals but entry/access 2 Sarita Vihar Police station barred… so pathetic",[]
1006,2020-03-29 22:45:49,"Train cars have been transformed into hospital wards to house #coronavirus patients, Guwahati, India. Indian Prime Minister Narendra Modi apologized to the public for imposing a three-week national lockdown, calling it harsh but ""needed to win"" the battle against the #coronavirus pic.twitter.com/Nz0IR2z1k6","['#coronavirus', '#coronavirus']"
1007,2020-03-29 22:45:03,Oil headed to $10 a barrel as virus lockdown eradicates fuel demand  https://oilnow.gy/featured/oil-headed-to-10-a-barrel-as-virus-lockdown-eradicates-fuel-demand/ … via @oilnowgy,[]
1008,2020-03-29 22:44:51,"@JioCare my jiofiber disconnected since from a week, customer care team is saying lockdown reason. Internet service comes under essential service don't you know jiocare team??? – at Gulbarga, Bus stand.",[]
1009,2020-03-29 22:44:36,"Lockdown is not same for everyone #Modijiapoligises
#Modijiapoligises pic.twitter.com/gWa6ErUO6B","['#modijiapoligises', '#modijiapoligises']"
1010,2020-03-29 22:43:41,"people who talk shit in social media about lockdown do we have any other option to follow, countries like(less population Nd higher economic) Spain,US,Italy are suffering where we are successful in controlling the spread of virus becoz of two reasons 
#Modijiapoligises
👇👇 pic.twitter.com/yxwaQZsUF2",['#modijiapoligises']
1011,2020-03-29 22:43:32,"Yes
But Modi has destroyed purpose of lockdown just sake for his lust of credit",[]
1012,2020-03-29 22:43:18,"@ZakaWaqar 
Itni Information Normal days mein Nahi Mil Rai Jitni Lockdown Mein Mil Rahi hai. 🤟🏻😂  You're doing fucking Great Job #waqarzaka 👌🏻👍🏻👍🏻 pic.twitter.com/buwyeW9Kw0",['#waqarzaka']
1013,2020-03-29 22:42:20,"I don't get what's so hard to understand. You give people such short notice and announce a lockdown, it'll lead to panic, limited options, a need to be where one feels most secure. Especially for daily wage workers. The #BJP and #bhakts are the real #COVIDIOTS","['#bjp', '#bhakts', '#covidiots']"
1014,2020-03-29 22:42:18,"@sudhirchaudhary really it's difficult for me what  to watch #Ramayan or #DNA.Sorry, but #Rmayan is my first choice. it is essense for our life and it teachs us limitation, which is required in this #lockdown. But #DNA made me owl as I go late to bed, to watch #DNA late night 😉","['#ramayan', '#dna', '#rmayan', '#lockdown', '#dna', '#dna']"
1015,2020-03-30 23:59:14,"@narendramodi Sir.. with heavy heart I am tweeting this, I came to India to visit my parents leaving my wife abroad hoping that I can be quickly with her after this short visit..I am a contractual employee, and unable to return to my work because of this lockdown.",[]
1016,2020-03-30 23:58:50,I see elder people walking & jogging every evening amidst of the nation's lockdown around [Gagan mahal Domalguda] area. Request @hydcitypolice to warn them for their safe health.,[]
1017,2020-03-30 23:58:37,"Dear Ma'am, 
The cases of corona is increasing day by day. We should strictly follow the rules of lockdown.
Stay at home save life's.",[]
1018,2020-03-30 23:58:35,@TRAI  i citizen of India not able to do recharge at my local mobile retailer due to #COVID19 #lockdown  please make a favor to open mobile shops for a day Or two or make free recharge #jio .,"['#covid19', '#lockdown', '#jio']"
1019,2020-03-30 23:57:45,Spot on and most importantly it's the virus that decides the duration of lockdown not us we should respect the virus,[]
1020,2020-03-30 23:56:34,"Very excited to share this news. I got a good response for these
21 days lock down social media marketing course for free. Are you excited to learn use follow link #21daysLockdownIndia #socialmediamarketing #lockdown #mondaythoughts https://youtu.be/JnhDf2ahX7g ","['#21dayslockdownindia', '#socialmediamarketing', '#lockdown', '#mondaythoughts']"
1021,2020-03-30 23:53:32,"Got your number bro. 
Surely we’l meet, after this #lockdown  https://twitter.com/yashgupta1202/status/1244691301821366274 …",['#lockdown']
1022,2020-03-30 23:53:29,Better you lockdown,[]
1023,2020-03-30 23:52:03,"🇮🇹 Italy is among the countries hardest hit by the #coronavirus pandemic. 

While the entire country is on lockdown, refugee-led @MosaicoRefugees supports the most vulnerable in the city of Turin.

#mksw85official @UNOCHA @Refugees @UN @UNICEF @RefugeesCE pic.twitter.com/cX8RAmzgn6","['#coronavirus', '#mksw85official']"
1024,2020-03-30 23:51:25,"@Airtel_Presence  ,Dear Airtel team , I humble request you pls again starting my prepaid mobile service. Actually as per lockdown , we have no cash for reachge the no. Pls help me and continues for airtel prepaid services. Thanks  vikas",[]
1025,2020-03-30 23:51:20,"Let's unite as a community, a society and a nation 🙌.

.
.
#announcement #covid19 #coronavirus #stayhealthy #staysafe #coronavirusoutbreak⚠ # #lockdown #lockdown2020 #quarantine #helpeachother #donatenow…  https://www.instagram.com/p/B-Xh4TYJb_1/?igshid=bfn99rtifoxr …","['#announcement', '#covid19', '#coronavirus', '#stayhealthy', '#staysafe', '#coronavirusoutbreak', '#lockdown', '#lockdown2020', '#quarantine', '#helpeachother', '#donatenow']"
1026,2020-03-30 23:50:57,"@BBMP_MAYOR can't we do this in Bengaluru 

While the #Lockdown is on, GHMC is trying to make the best use of traffic free city to get roads repaired expeditiously

Inspected a couple of sites today along with Hyderabad Mayor @bonthurammohan Garu pic.twitter.com/ZKXYGXUlaL",['#lockdown']
1027,2020-03-30 23:50:05,"This is what my wife said me when I was sharing with ther the kind of requests I am getting. These people will never understand the pain of people sleeping w/o food bcoz of lockdown, there are so many people who don't have money to buy basic grocery items for kids/family.",[]
1028,2020-03-30 23:49:23,"#corona #pandemic #covid_19 #lockdown #playissurvival #stayconnected #socialdistancing #chai #ludo #play #homeplaylearn @NetflixIndia #openskies @WHO #workfromhome #doodle @zoom_us #IndiaFightsCorona 
Copyright©️ 2019. Kanica Kharbanda. All Rights Reserved pic.twitter.com/IpBVgkvemY","['#corona', '#pandemic', '#covid_19', '#lockdown', '#playissurvival', '#stayconnected', '#socialdistancing', '#chai', '#ludo', '#play', '#homeplaylearn', '#openskies', '#workfromhome', '#doodle', '#indiafightscorona']"
1029,2020-03-30 23:47:57,@HP My Photography on this lockdown session  pic.twitter.com/NnaenRDRfS,[]
1030,2020-03-30 23:47:45,"#lockdown isn't the same for everyone. Be grateful, pray for others and make the most of what God has given you.

@PJkanojia @DennisCricket_ @anuragkashyap72 pic.twitter.com/EQxWd4sN6S",['#lockdown']
1031,2020-03-30 23:47:38,"It's not show off but to share, any small amount can help and it's for our Nation. #pmmodi #pmcaresfund #fighttogether #fightwithcorona #indiafightscorona #indiaagainstcorona #lockdown #supportlockdown #besafe…  https://www.instagram.com/p/B-XhdUjl9Ef/?igshid=xlgrkl7kfc73 …","['#pmmodi', '#pmcaresfund', '#fighttogether', '#fightwithcorona', '#indiafightscorona', '#indiaagainstcorona', '#lockdown', '#supportlockdown', '#besafe']"
1032,2020-03-30 23:47:28,"What about migrants crisis? already Hundreds of Thousands of Migrants around the entire country due to fail lockdown, Kindly Ask for recognition of Prime Minister Narendra Modi and register FIR against him in every part of India, People, Children of India Dying from Starvation😭",[]
1033,2020-03-30 23:47:03,Please tell me US Government is doing something for international students studying in US How they will survive there without job in lockdown  https://twitter.com/CAgovernor/status/1244686895608557569 …,[]
1034,2020-03-30 23:46:19,Hi @gauravkapur just finished 1st episode of #IsolationPremierLeague with @DineshKarthik it's such a good idea for entertainment cricket fans during this lockdown.,['#isolationpremierleague']
1035,2020-03-30 23:46:09,"ચાંદ ને કહી દો આજે આથમે નહીં...
Moon and Venus Part 2

Mind the distance

#Covid19 #CoronaVirus
#Lockdown #Lockdown2020
#QuarantineLife #moonvenus
#nightphotography @ Parishkkar  https://www.instagram.com/p/B-XhSp7HVhI/?igshid=sqhg83sofznc …","['#covid19', '#coronavirus', '#lockdown', '#lockdown2020', '#quarantinelife', '#moonvenus', '#nightphotography']"
1036,2020-03-30 23:45:49,"Fact check: Indian PM Narendra Modi had only apologized for the hardship suffered, he said there was no option but to go for countrywide lockdown. PM Imran has misquoted Modi in his today's speech.",[]
1037,2020-03-30 23:45:28,"Have been warning since the lockdown was declared that what we have in Mumbai is a travesty. 

But, people were going ho about your corner grocery store and ridiculed the notion of e-commerce.

Not a bloody joke",[]
1038,2020-03-30 23:45:16,"Anounce in tv, whats app , twitter that who ever does not have food can  simply ask at any gate they will provid food by maintaining distance. Please stop collecting money and distributing free which contradicts lockdown. Any neighbour can feed any needy.",[]
1039,2020-03-30 23:45:09,#CoronavirusPandemic | @WesternRly suffers Rs 178 crore loss due to #lockdown  https://www.moneycontrol.com/news/business/coronavirus-pandemic-western-railway-suffers-rs-178-crore-loss-due-to-lockdown-5087371.html/amp …,"['#coronaviruspandemic', '#lockdown']"
1040,2020-03-30 23:44:38,The booby freedom that comes with #lockdown 😊  pic.twitter.com/9ppC0vmZGF,['#lockdown']
1041,2020-03-30 23:44:12,#lockdown impact on railways: #coronavirus: @WesternRly suffers Rs 178 crore loss due to lockdown - The Economic Times  https://m.economictimes.com/industry/transportation/railways/coronavirus-western-railway-suffers-rs-178-crore-loss-due-to-lockdown/articleshow/74891666.cms …,"['#lockdown', '#coronavirus']"
1042,2020-03-30 23:43:59,"#Nizamuddin.
Virus will hit those who are vulnerable not by seeing religion. I am not saying we shouldn't pray we should because in this world of darkness we need a hope. This act could jeopardize the lockdown and bring a catastrophe that India is safe from.
#ArvindKejriwal","['#nizamuddin', '#arvindkejriwal']"
1043,2020-03-30 23:43:46,@INCIndia is this man doesn't have any shame. First he tortured the poor through noteban and 140 poor dead. Now through unorganised lockdown causing 22 death. Why he is doing foolish things again and again. Is poor the laboratory of foolish experiments.,[]
1044,2020-03-30 23:43:40,"I am speechless..
Pakistan's Gov' Corona strategy
No lockdown koz 25% population will starve 2 death
Tiger force will provide rashan door to door
Pakistanis will donate funds in PM corono relief ac
In this way pakistan will fight COVID 19..",[]
1045,2020-03-30 23:43:38,"#India tv. com
wHO allowed these people to hold this  meeting  at Nijamuddin at this lockdown period.?",['#india']
1046,2020-03-30 23:43:26,Lockdown ke Full aanand toh ye #chipkali hi le rahi hai....!!!😝😝😝😂😜 pic.twitter.com/rpsa1088XB,['#chipkali']
